"Notes"	"County"	"County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate	% of Total Deaths
	"Cochise County, AZ"	"04003"	"2020 "	"2020"	23	127450	18.0	10.1	0.0%
	"Coconino County, AZ"	"04005"	"2018"	"2018"	13	142854	Unreliable	Unreliable	0.0%
	"Coconino County, AZ"	"04005"	"2019"	"2019"	13	143476	Unreliable	Unreliable	0.0%
	"Coconino County, AZ"	"04005"	"2020 "	"2020"	12	142481	Unreliable	Unreliable	0.0%
	"Gila County, AZ"	"04007"	"2012"	"2012"	15	53144	Unreliable	Unreliable	0.0%
	"Gila County, AZ"	"04007"	"2016"	"2016"	11	53556	Unreliable	Unreliable	0.0%
	"Gila County, AZ"	"04007"	"2017"	"2017"	11	53501	Unreliable	Unreliable	0.0%
	"Gila County, AZ"	"04007"	"2020 "	"2020"	15	54303	Unreliable	Unreliable	0.0%
	"Maricopa County, AZ"	"04013"	"1999"	"1999"	140	3004985	4.7	5.2	0.0%
	"Maricopa County, AZ"	"04013"	"2000"	"2000"	153	3072149	5.0	5.5	0.0%
	"Maricopa County, AZ"	"04013"	"2001"	"2001"	183	3175989	5.8	6.4	0.0%
	"Maricopa County, AZ"	"04013"	"2002"	"2002"	215	3255388	6.6	7.4	0.0%
	"Maricopa County, AZ"	"04013"	"2003"	"2003"	230	3328468	6.9	7.6	0.0%
	"Maricopa County, AZ"	"04013"	"2004"	"2004"	264	3417860	7.7	8.5	0.0%
	"Maricopa County, AZ"	"04013"	"2005"	"2005"	264	3538988	7.5	8.3	0.0%
	"Maricopa County, AZ"	"04013"	"2006"	"2006"	284	3642884	7.8	8.6	0.0%
	"Maricopa County, AZ"	"04013"	"2007"	"2007"	234	3711954	6.3	6.9	0.0%
	"Maricopa County, AZ"	"04013"	"2008"	"2008"	326	3771061	8.6	9.4	0.1%
	"Maricopa County, AZ"	"04013"	"2009"	"2009"	319	3803779	8.4	8.8	0.1%
	"Maricopa County, AZ"	"04013"	"2010"	"2010"	321	3817117	8.4	8.7	0.1%
	"Maricopa County, AZ"	"04013"	"2011"	"2011"	527	3880244	13.6	13.7	0.1%
	"Maricopa County, AZ"	"04013"	"2012"	"2012"	523	3942169	13.3	13.0	0.1%
	"Maricopa County, AZ"	"04013"	"2013"	"2013"	485	4009412	12.1	11.7	0.1%
	"Maricopa County, AZ"	"04013"	"2014"	"2014"	553	4087191	13.5	12.6	0.1%
	"Maricopa County, AZ"	"04013"	"2015"	"2015"	635	4167947	15.2	13.9	0.1%
	"Maricopa County, AZ"	"04013"	"2016"	"2016"	654	4242997	15.4	13.8	0.1%
	"Maricopa County, AZ"	"04013"	"2017"	"2017"	665	4307033	15.4	13.8	0.1%
	"Maricopa County, AZ"	"04013"	"2018"	"2018"	541	4410824	12.3	10.8	0.1%
	"Maricopa County, AZ"	"04013"	"2019"	"2019"	615	4485414	13.7	11.9	0.1%
	"Maricopa County, AZ"	"04013"	"2020 "	"2020"	663	4579081	14.5	12.2	0.1%
	"Mohave County, AZ"	"04015"	"2003"	"2003"	10	172633	Unreliable	Unreliable	0.0%
	"Mohave County, AZ"	"04015"	"2004"	"2004"	11	180521	Unreliable	Unreliable	0.0%
	"Mohave County, AZ"	"04015"	"2005"	"2005"	12	188773	Unreliable	Unreliable	0.0%
	"Mohave County, AZ"	"04015"	"2006"	"2006"	26	196168	13.3	9.6	0.0%
	"Mohave County, AZ"	"04015"	"2007"	"2007"	34	199760	17.0	13.8	0.0%
	"Mohave County, AZ"	"04015"	"2008"	"2008"	17	200078	Unreliable	Unreliable	0.0%
	"Mohave County, AZ"	"04015"	"2009"	"2009"	18	199696	Unreliable	Unreliable	0.0%
	"Mohave County, AZ"	"04015"	"2010"	"2010"	23	200186	11.5	8.0	0.0%
	"Mohave County, AZ"	"04015"	"2011"	"2011"	20	202351	9.9	6.5	0.0%
	"Mohave County, AZ"	"04015"	"2012"	"2012"	32	203334	15.7	9.5	0.0%
	"Mohave County, AZ"	"04015"	"2013"	"2013"	24	203030	11.8	6.9	0.0%
	"Mohave County, AZ"	"04015"	"2014"	"2014"	20	203361	9.8	6.2	0.0%
	"Mohave County, AZ"	"04015"	"2015"	"2015"	27	204737	13.2	7.1	0.0%
	"Mohave County, AZ"	"04015"	"2016"	"2016"	51	205249	24.8	12.6	0.0%
	"Mohave County, AZ"	"04015"	"2017"	"2017"	35	207200	16.9	8.4	0.0%
	"Mohave County, AZ"	"04015"	"2018"	"2018"	37	209550	17.7	8.7	0.0%
	"Mohave County, AZ"	"04015"	"2019"	"2019"	36	212181	17.0	9.0	0.0%
	"Mohave County, AZ"	"04015"	"2020 "	"2020"	34	217206	15.7	7.3	0.0%
	"Navajo County, AZ"	"04017"	"2011"	"2011"	10	107398	Unreliable	Unreliable	0.0%
	"Navajo County, AZ"	"04017"	"2012"	"2012"	12	107094	Unreliable	Unreliable	0.0%
	"Navajo County, AZ"	"04017"	"2013"	"2013"	16	107322	Unreliable	Unreliable	0.0%
	"Navajo County, AZ"	"04017"	"2014"	"2014"	16	108101	Unreliable	Unreliable	0.0%
	"Navajo County, AZ"	"04017"	"2015"	"2015"	13	108277	Unreliable	Unreliable	0.0%
	"Navajo County, AZ"	"04017"	"2016"	"2016"	14	110026	Unreliable	Unreliable	0.0%
	"Navajo County, AZ"	"04017"	"2017"	"2017"	11	108956	Unreliable	Unreliable	0.0%
	"Navajo County, AZ"	"04017"	"2018"	"2018"	13	110445	Unreliable	Unreliable	0.0%
	"Navajo County, AZ"	"04017"	"2019"	"2019"	16	110924	Unreliable	Unreliable	0.0%
	"Navajo County, AZ"	"04017"	"2020 "	"2020"	20	112112	17.8	14.0	0.0%
	"Pima County, AZ"	"04019"	"1999"	"1999"	39	828905	4.7	4.5	0.0%
	"Pima County, AZ"	"04019"	"2000"	"2000"	60	843746	7.1	6.8	0.0%
	"Pima County, AZ"	"04019"	"2001"	"2001"	43	859280	5.0	4.7	0.0%
	"Pima County, AZ"	"04019"	"2002"	"2002"	34	874267	3.9	3.6	0.0%
	"Pima County, AZ"	"04019"	"2003"	"2003"	48	885893	5.4	5.0	0.0%
	"Pima County, AZ"	"04019"	"2004"	"2004"	51	901342	5.7	5.2	0.0%
	"Pima County, AZ"	"04019"	"2005"	"2005"	44	920298	4.8	4.4	0.0%
	"Pima County, AZ"	"04019"	"2006"	"2006"	56	940930	6.0	5.2	0.0%
	"Pima County, AZ"	"04019"	"2007"	"2007"	48	955869	5.0	4.3	0.0%
	"Pima County, AZ"	"04019"	"2008"	"2008"	63	967778	6.5	5.5	0.0%
	"Pima County, AZ"	"04019"	"2009"	"2009"	45	975580	4.6	3.8	0.0%
	"Pima County, AZ"	"04019"	"2010"	"2010"	74	980263	7.5	6.2	0.0%
	"Pima County, AZ"	"04019"	"2011"	"2011"	84	989569	8.5	6.7	0.0%
	"Pima County, AZ"	"04019"	"2012"	"2012"	93	992394	9.4	7.1	0.0%
	"Pima County, AZ"	"04019"	"2013"	"2013"	134	996554	13.4	10.0	0.0%
	"Pima County, AZ"	"04019"	"2014"	"2014"	157	1004516	15.6	11.5	0.0%
	"Pima County, AZ"	"04019"	"2015"	"2015"	141	1010025	14.0	10.0	0.0%
	"Pima County, AZ"	"04019"	"2016"	"2016"	134	1016206	13.2	9.4	0.0%
	"Pima County, AZ"	"04019"	"2017"	"2017"	122	1022769	11.9	8.5	0.0%
	"Pima County, AZ"	"04019"	"2018"	"2018"	143	1039073	13.8	9.3	0.0%
	"Pima County, AZ"	"04019"	"2019"	"2019"	136	1047279	13.0	8.8	0.0%
	"Pima County, AZ"	"04019"	"2020 "	"2020"	160	1061175	15.1	10.1	0.0%
	"Pinal County, AZ"	"04021"	"1999"	"1999"	11	173364	Unreliable	Unreliable	0.0%
	"Pinal County, AZ"	"04021"	"2000"	"2000"	12	179727	Unreliable	Unreliable	0.0%
	"Pinal County, AZ"	"04021"	"2001"	"2001"	18	187747	Unreliable	Unreliable	0.0%
	"Pinal County, AZ"	"04021"	"2003"	"2003"	17	207920	Unreliable	Unreliable	0.0%
	"Pinal County, AZ"	"04021"	"2004"	"2004"	25	219472	11.4	12.9	0.0%
	"Pinal County, AZ"	"04021"	"2005"	"2005"	18	235708	Unreliable	Unreliable	0.0%
	"Pinal County, AZ"	"04021"	"2006"	"2006"	16	271328	Unreliable	Unreliable	0.0%
	"Pinal County, AZ"	"04021"	"2007"	"2007"	20	306174	6.5	7.0	0.0%
	"Pinal County, AZ"	"04021"	"2008"	"2008"	20	335311	6.0	7.3	0.0%
	"Pinal County, AZ"	"04021"	"2009"	"2009"	23	349830	6.6	6.9	0.0%
	"Pinal County, AZ"	"04021"	"2010"	"2010"	21	375770	5.6	5.9	0.0%
	"Pinal County, AZ"	"04021"	"2011"	"2011"	35	382992	9.1	9.7	0.0%
	"Pinal County, AZ"	"04021"	"2012"	"2012"	34	387365	8.8	8.7	0.0%
	"Pinal County, AZ"	"04021"	"2013"	"2013"	34	389350	8.7	8.9	0.0%
	"Pinal County, AZ"	"04021"	"2014"	"2014"	41	401918	10.2	8.7	0.0%
	"Pinal County, AZ"	"04021"	"2015"	"2015"	47	406584	11.6	9.0	0.0%
	"Pinal County, AZ"	"04021"	"2016"	"2016"	70	418540	16.7	13.9	0.0%
	"Pinal County, AZ"	"04021"	"2017"	"2017"	77	430237	17.9	14.8	0.0%
	"Pinal County, AZ"	"04021"	"2018"	"2018"	67	447138	15.0	11.1	0.0%
	"Pinal County, AZ"	"04021"	"2019"	"2019"	58	462789	12.5	8.9	0.0%
	"Pinal County, AZ"	"04021"	"2020 "	"2020"	78	480828	16.2	12.0	0.0%
	"Yavapai County, AZ"	"04025"	"1999"	"1999"	10	162943	Unreliable	Unreliable	0.0%
	"Yavapai County, AZ"	"04025"	"2000"	"2000"	13	167517	Unreliable	Unreliable	0.0%
	"Yavapai County, AZ"	"04025"	"2001"	"2001"	19	172636	Unreliable	Unreliable	0.0%
	"Yavapai County, AZ"	"04025"	"2003"	"2003"	11	182090	Unreliable	Unreliable	0.0%
	"Yavapai County, AZ"	"04025"	"2006"	"2006"	10	204082	Unreliable	Unreliable	0.0%
	"Yavapai County, AZ"	"04025"	"2008"	"2008"	11	211211	Unreliable	Unreliable	0.0%
	"Yavapai County, AZ"	"04025"	"2009"	"2009"	15	211172	Unreliable	Unreliable	0.0%
	"Yavapai County, AZ"	"04025"	"2010"	"2010"	23	211033	10.9	5.9	0.0%
	"Yavapai County, AZ"	"04025"	"2011"	"2011"	32	211888	15.1	8.3	0.0%
	"Yavapai County, AZ"	"04025"	"2012"	"2012"	29	212637	13.6	7.6	0.0%
	"Yavapai County, AZ"	"04025"	"2013"	"2013"	24	215133	11.2	5.8	0.0%
	"Yavapai County, AZ"	"04025"	"2014"	"2014"	34	218844	15.5	7.9	0.0%
	"Yavapai County, AZ"	"04025"	"2015"	"2015"	40	222255	18.0	9.4	0.0%
	"Yavapai County, AZ"	"04025"	"2016"	"2016"	28	225562	12.4	6.5	0.0%
	"Yavapai County, AZ"	"04025"	"2017"	"2017"	30	228168	13.1	7.4	0.0%
	"Yavapai County, AZ"	"04025"	"2018"	"2018"	40	231993	17.2	8.2	0.0%
	"Yavapai County, AZ"	"04025"	"2019"	"2019"	41	235099	17.4	7.9	0.0%
	"Yavapai County, AZ"	"04025"	"2020 "	"2020"	41	240226	17.1	8.4	0.0%
	"Yuma County, AZ"	"04027"	"2002"	"2002"	10	165398	Unreliable	Unreliable	0.0%
	"Yuma County, AZ"	"04027"	"2004"	"2004"	12	172824	Unreliable	Unreliable	0.0%
	"Yuma County, AZ"	"04027"	"2005"	"2005"	10	178816	Unreliable	Unreliable	0.0%
	"Yuma County, AZ"	"04027"	"2009"	"2009"	12	193714	Unreliable	Unreliable	0.0%
	"Yuma County, AZ"	"04027"	"2010"	"2010"	10	195751	Unreliable	Unreliable	0.0%
	"Yuma County, AZ"	"04027"	"2011"	"2011"	15	200870	Unreliable	Unreliable	0.0%
	"Yuma County, AZ"	"04027"	"2012"	"2012"	16	200022	Unreliable	Unreliable	0.0%
	"Yuma County, AZ"	"04027"	"2013"	"2013"	15	201201	Unreliable	Unreliable	0.0%
	"Yuma County, AZ"	"04027"	"2014"	"2014"	18	203247	Unreliable	Unreliable	0.0%
	"Yuma County, AZ"	"04027"	"2015"	"2015"	17	204275	Unreliable	Unreliable	0.0%
	"Yuma County, AZ"	"04027"	"2016"	"2016"	14	205631	Unreliable	Unreliable	0.0%
	"Yuma County, AZ"	"04027"	"2017"	"2017"	28	207534	13.5	9.1	0.0%
	"Yuma County, AZ"	"04027"	"2018"	"2018"	29	212128	13.7	9.7	0.0%
	"Yuma County, AZ"	"04027"	"2019"	"2019"	45	213787	21.0	13.6	0.0%
	"Yuma County, AZ"	"04027"	"2020 "	"2020"	60	217824	27.5	17.3	0.0%
	"Baxter County, AR"	"05005"	"2012"	"2012"	14	41048	Unreliable	Unreliable	0.0%
	"Benton County, AR"	"05007"	"2007"	"2007"	19	203664	Unreliable	Unreliable	0.0%
	"Benton County, AR"	"05007"	"2008"	"2008"	12	210807	Unreliable	Unreliable	0.0%
	"Benton County, AR"	"05007"	"2010"	"2010"	16	221339	Unreliable	Unreliable	0.0%
	"Benton County, AR"	"05007"	"2011"	"2011"	13	227556	Unreliable	Unreliable	0.0%
	"Benton County, AR"	"05007"	"2013"	"2013"	13	237297	Unreliable	Unreliable	0.0%
	"Benton County, AR"	"05007"	"2014"	"2014"	13	242321	Unreliable	Unreliable	0.0%
	"Benton County, AR"	"05007"	"2015"	"2015"	24	249672	9.6	10.0	0.0%
	"Benton County, AR"	"05007"	"2016"	"2016"	31	258291	12.0	12.4	0.0%
	"Benton County, AR"	"05007"	"2017"	"2017"	20	266300	7.5	7.5	0.0%
	"Benton County, AR"	"05007"	"2018"	"2018"	29	272608	10.6	10.3	0.0%
	"Benton County, AR"	"05007"	"2019"	"2019"	24	279141	8.6	8.2	0.0%
	"Benton County, AR"	"05007"	"2020 "	"2020"	38	288774	13.2	12.7	0.0%
	"Cleburne County, AR"	"05023"	"2016"	"2016"	10	25264	Unreliable	Unreliable	0.0%
	"Cleburne County, AR"	"05023"	"2018"	"2018"	12	24965	Unreliable	Unreliable	0.0%
	"Cleburne County, AR"	"05023"	"2020 "	"2020"	10	24935	Unreliable	Unreliable	0.0%
	"Conway County, AR"	"05029"	"2020 "	"2020"	26	21037	123.6	88.1	0.0%
	"Craighead County, AR"	"05031"	"2011"	"2011"	10	98315	Unreliable	Unreliable	0.0%
	"Crawford County, AR"	"05033"	"2013"	"2013"	18	61640	Unreliable	Unreliable	0.0%
	"Crawford County, AR"	"05033"	"2014"	"2014"	10	61697	Unreliable	Unreliable	0.0%
	"Crittenden County, AR"	"05035"	"2008"	"2008"	10	50699	Unreliable	Unreliable	0.0%
	"Crittenden County, AR"	"05035"	"2013"	"2013"	17	49746	Unreliable	Unreliable	0.0%
	"Crittenden County, AR"	"05035"	"2014"	"2014"	14	49548	Unreliable	Unreliable	0.0%
	"Crittenden County, AR"	"05035"	"2018"	"2018"	13	48342	Unreliable	Unreliable	0.0%
	"Faulkner County, AR"	"05045"	"2002"	"2002"	10	90624	Unreliable	Unreliable	0.0%
	"Faulkner County, AR"	"05045"	"2003"	"2003"	10	93618	Unreliable	Unreliable	0.0%
	"Faulkner County, AR"	"05045"	"2004"	"2004"	10	96162	Unreliable	Unreliable	0.0%
	"Faulkner County, AR"	"05045"	"2005"	"2005"	10	99192	Unreliable	Unreliable	0.0%
	"Faulkner County, AR"	"05045"	"2006"	"2006"	11	102969	Unreliable	Unreliable	0.0%
	"Garland County, AR"	"05051"	"2002"	"2002"	14	89630	Unreliable	Unreliable	0.0%
	"Garland County, AR"	"05051"	"2003"	"2003"	11	90483	Unreliable	Unreliable	0.0%
	"Garland County, AR"	"05051"	"2004"	"2004"	19	91084	Unreliable	Unreliable	0.0%
	"Garland County, AR"	"05051"	"2005"	"2005"	17	92096	Unreliable	Unreliable	0.0%
	"Garland County, AR"	"05051"	"2006"	"2006"	11	94077	Unreliable	Unreliable	0.0%
	"Garland County, AR"	"05051"	"2007"	"2007"	18	94753	Unreliable	Unreliable	0.0%
	"Garland County, AR"	"05051"	"2008"	"2008"	16	95636	Unreliable	Unreliable	0.0%
	"Garland County, AR"	"05051"	"2009"	"2009"	10	95840	Unreliable	Unreliable	0.0%
	"Garland County, AR"	"05051"	"2010"	"2010"	11	96024	Unreliable	Unreliable	0.0%
	"Garland County, AR"	"05051"	"2011"	"2011"	12	97124	Unreliable	Unreliable	0.0%
	"Garland County, AR"	"05051"	"2012"	"2012"	18	96903	Unreliable	Unreliable	0.0%
	"Garland County, AR"	"05051"	"2013"	"2013"	10	97173	Unreliable	Unreliable	0.0%
	"Garland County, AR"	"05051"	"2014"	"2014"	12	97322	Unreliable	Unreliable	0.0%
	"Garland County, AR"	"05051"	"2015"	"2015"	15	97177	Unreliable	Unreliable	0.0%
	"Garland County, AR"	"05051"	"2016"	"2016"	16	97477	Unreliable	Unreliable	0.0%
	"Garland County, AR"	"05051"	"2017"	"2017"	11	98658	Unreliable	Unreliable	0.0%
	"Garland County, AR"	"05051"	"2018"	"2018"	11	99154	Unreliable	Unreliable	0.0%
	"Garland County, AR"	"05051"	"2020 "	"2020"	10	99789	Unreliable	Unreliable	0.0%
	"Greene County, AR"	"05055"	"2017"	"2017"	11	45053	Unreliable	Unreliable	0.0%
	"Hempstead County, AR"	"05057"	"2017"	"2017"	11	21861	Unreliable	Unreliable	0.0%
	"Independence County, AR"	"05063"	"2005"	"2005"	12	35155	Unreliable	Unreliable	0.0%
	"Independence County, AR"	"05063"	"2017"	"2017"	36	37504	96.0	73.9	0.0%
	"Independence County, AR"	"05063"	"2018"	"2018"	25	37678	66.4	50.4	0.0%
	"Independence County, AR"	"05063"	"2019"	"2019"	22	37825	58.2	43.0	0.0%
	"Independence County, AR"	"05063"	"2020 "	"2020"	13	37757	Unreliable	Unreliable	0.0%
	"Jefferson County, AR"	"05069"	"2001"	"2001"	17	83322	Unreliable	Unreliable	0.0%
	"Jefferson County, AR"	"05069"	"2002"	"2002"	14	82760	Unreliable	Unreliable	0.0%
	"Jefferson County, AR"	"05069"	"2003"	"2003"	14	82193	Unreliable	Unreliable	0.0%
	"Jefferson County, AR"	"05069"	"2006"	"2006"	13	79977	Unreliable	Unreliable	0.0%
	"Jefferson County, AR"	"05069"	"2007"	"2007"	12	78788	Unreliable	Unreliable	0.0%
	"Jefferson County, AR"	"05069"	"2008"	"2008"	12	78354	Unreliable	Unreliable	0.0%
	"Jefferson County, AR"	"05069"	"2009"	"2009"	11	77759	Unreliable	Unreliable	0.0%
	"Jefferson County, AR"	"05069"	"2011"	"2011"	11	76246	Unreliable	Unreliable	0.0%
	"Jefferson County, AR"	"05069"	"2013"	"2013"	10	73191	Unreliable	Unreliable	0.0%
	"Jefferson County, AR"	"05069"	"2015"	"2015"	13	71565	Unreliable	Unreliable	0.0%
	"Jefferson County, AR"	"05069"	"2018"	"2018"	12	68114	Unreliable	Unreliable	0.0%
	"Lonoke County, AR"	"05085"	"2015"	"2015"	12	71645	Unreliable	Unreliable	0.0%
	"Lonoke County, AR"	"05085"	"2017"	"2017"	15	72898	Unreliable	Unreliable	0.0%
	"Lonoke County, AR"	"05085"	"2018"	"2018"	24	73657	32.6	34.7	0.0%
	"Lonoke County, AR"	"05085"	"2019"	"2019"	21	73309	28.6	29.7	0.0%
	"Lonoke County, AR"	"05085"	"2020 "	"2020"	13	73921	Unreliable	Unreliable	0.0%
	"Miller County, AR"	"05091"	"2004"	"2004"	11	41765	Unreliable	Unreliable	0.0%
	"Miller County, AR"	"05091"	"2014"	"2014"	12	43428	Unreliable	Unreliable	0.0%
	"Miller County, AR"	"05091"	"2016"	"2016"	14	43787	Unreliable	Unreliable	0.0%
	"Miller County, AR"	"05091"	"2018"	"2018"	16	43592	Unreliable	Unreliable	0.0%
	"Phillips County, AR"	"05107"	"2004"	"2004"	10	24174	Unreliable	Unreliable	0.0%
	"Phillips County, AR"	"05107"	"2009"	"2009"	10	21976	Unreliable	Unreliable	0.0%
	"Phillips County, AR"	"05107"	"2011"	"2011"	10	21442	Unreliable	Unreliable	0.0%
	"Phillips County, AR"	"05107"	"2012"	"2012"	11	20784	Unreliable	Unreliable	0.0%
	"Phillips County, AR"	"05107"	"2014"	"2014"	10	19930	Unreliable	Unreliable	0.0%
	"Phillips County, AR"	"05107"	"2017"	"2017"	10	18572	Unreliable	Unreliable	0.0%
	"Pope County, AR"	"05115"	"2013"	"2013"	10	62547	Unreliable	Unreliable	0.0%
	"Pulaski County, AR"	"05119"	"1999"	"1999"	37	360312	10.3	10.9	0.0%
	"Pulaski County, AR"	"05119"	"2000"	"2000"	28	361474	7.7	8.2	0.0%
	"Pulaski County, AR"	"05119"	"2001"	"2001"	26	362866	7.2	7.7	0.0%
	"Pulaski County, AR"	"05119"	"2002"	"2002"	24	364327	6.6	6.9	0.0%
	"Pulaski County, AR"	"05119"	"2003"	"2003"	46	365258	12.6	13.0	0.0%
	"Pulaski County, AR"	"05119"	"2004"	"2004"	51	366608	13.9	14.4	0.0%
	"Pulaski County, AR"	"05119"	"2005"	"2005"	52	368274	14.1	14.2	0.0%
	"Pulaski County, AR"	"05119"	"2006"	"2006"	47	371647	12.6	12.8	0.0%
	"Pulaski County, AR"	"05119"	"2007"	"2007"	44	373403	11.8	11.9	0.0%
	"Pulaski County, AR"	"05119"	"2008"	"2008"	40	376567	10.6	10.6	0.0%
	"Pulaski County, AR"	"05119"	"2009"	"2009"	36	380053	9.5	9.4	0.0%
	"Pulaski County, AR"	"05119"	"2010"	"2010"	37	382748	9.7	9.7	0.0%
	"Pulaski County, AR"	"05119"	"2011"	"2011"	37	386299	9.6	9.3	0.0%
	"Pulaski County, AR"	"05119"	"2012"	"2012"	52	388953	13.4	12.4	0.0%
	"Pulaski County, AR"	"05119"	"2013"	"2013"	37	391284	9.5	8.8	0.0%
	"Pulaski County, AR"	"05119"	"2014"	"2014"	46	392702	11.7	11.2	0.0%
	"Pulaski County, AR"	"05119"	"2015"	"2015"	40	392664	10.2	9.2	0.0%
	"Pulaski County, AR"	"05119"	"2016"	"2016"	50	393250	12.7	11.4	0.0%
	"Pulaski County, AR"	"05119"	"2017"	"2017"	33	393956	8.4	7.1	0.0%
	"Pulaski County, AR"	"05119"	"2018"	"2018"	54	392680	13.8	12.0	0.0%
	"Pulaski County, AR"	"05119"	"2019"	"2019"	34	391911	8.7	7.4	0.0%
	"Pulaski County, AR"	"05119"	"2020 "	"2020"	51	392980	13.0	11.3	0.0%
	"Saline County, AR"	"05125"	"2007"	"2007"	10	100043	Unreliable	Unreliable	0.0%
	"Saline County, AR"	"05125"	"2009"	"2009"	10	105362	Unreliable	Unreliable	0.0%
	"Saline County, AR"	"05125"	"2012"	"2012"	12	111845	Unreliable	Unreliable	0.0%
	"Saline County, AR"	"05125"	"2013"	"2013"	17	114404	Unreliable	Unreliable	0.0%
	"Saline County, AR"	"05125"	"2014"	"2014"	11	115719	Unreliable	Unreliable	0.0%
	"Saline County, AR"	"05125"	"2015"	"2015"	14	117460	Unreliable	Unreliable	0.0%
	"Saline County, AR"	"05125"	"2016"	"2016"	11	118703	Unreliable	Unreliable	0.0%
	"Saline County, AR"	"05125"	"2018"	"2018"	11	121421	Unreliable	Unreliable	0.0%
	"Saline County, AR"	"05125"	"2019"	"2019"	13	122437	Unreliable	Unreliable	0.0%
	"Sebastian County, AR"	"05131"	"2008"	"2008"	14	123762	Unreliable	Unreliable	0.0%
	"Sebastian County, AR"	"05131"	"2016"	"2016"	19	127793	Unreliable	Unreliable	0.0%
	"Sebastian County, AR"	"05131"	"2017"	"2017"	56	128107	43.7	37.8	0.0%
	"Sebastian County, AR"	"05131"	"2018"	"2018"	43	127753	33.7	28.0	0.0%
	"Sebastian County, AR"	"05131"	"2019"	"2019"	32	127827	25.0	20.1	0.0%
	"Sebastian County, AR"	"05131"	"2020 "	"2020"	25	127590	19.6	16.0	0.0%
	"Union County, AR"	"05139"	"2000"	"2000"	10	45629	Unreliable	Unreliable	0.0%
	"Union County, AR"	"05139"	"2001"	"2001"	13	44894	Unreliable	Unreliable	0.0%
	"Union County, AR"	"05139"	"2002"	"2002"	12	44769	Unreliable	Unreliable	0.0%
	"Union County, AR"	"05139"	"2017"	"2017"	10	39449	Unreliable	Unreliable	0.0%
	"Union County, AR"	"05139"	"2020 "	"2020"	10	38219	Unreliable	Unreliable	0.0%
	"Van Buren County, AR"	"05141"	"2011"	"2011"	11	17083	Unreliable	Unreliable	0.0%
	"Van Buren County, AR"	"05141"	"2013"	"2013"	11	16932	Unreliable	Unreliable	0.0%
	"Washington County, AR"	"05143"	"2011"	"2011"	10	207521	Unreliable	Unreliable	0.0%
	"Washington County, AR"	"05143"	"2015"	"2015"	29	225477	12.9	14.9	0.0%
	"Washington County, AR"	"05143"	"2016"	"2016"	15	228049	Unreliable	Unreliable	0.0%
	"Washington County, AR"	"05143"	"2017"	"2017"	21	231996	9.1	11.1	0.0%
	"Washington County, AR"	"05143"	"2020 "	"2020"	17	243216	Unreliable	Unreliable	0.0%
	"White County, AR"	"05145"	"2005"	"2005"	14	71355	Unreliable	Unreliable	0.0%
	"White County, AR"	"05145"	"2006"	"2006"	13	72728	Unreliable	Unreliable	0.0%
	"White County, AR"	"05145"	"2007"	"2007"	11	73573	Unreliable	Unreliable	0.0%
	"White County, AR"	"05145"	"2008"	"2008"	20	74848	26.7	23.9	0.0%
	"White County, AR"	"05145"	"2010"	"2010"	10	77076	Unreliable	Unreliable	0.0%
	"White County, AR"	"05145"	"2013"	"2013"	12	78483	Unreliable	Unreliable	0.0%
	"White County, AR"	"05145"	"2015"	"2015"	11	79161	Unreliable	Unreliable	0.0%
	"White County, AR"	"05145"	"2018"	"2018"	11	78727	Unreliable	Unreliable	0.0%
	"White County, AR"	"05145"	"2019"	"2019"	11	78753	Unreliable	Unreliable	0.0%
	"White County, AR"	"05145"	"2020 "	"2020"	12	78729	Unreliable	Unreliable	0.0%
	"Alameda County, CA"	"06001"	"1999"	"1999"	110	1427114	7.7	9.2	0.0%
	"Alameda County, CA"	"06001"	"2000"	"2000"	122	1443741	8.5	10.1	0.0%
	"Alameda County, CA"	"06001"	"2001"	"2001"	104	1469484	7.1	8.4	0.0%
	"Alameda County, CA"	"06001"	"2002"	"2002"	110	1462106	7.5	8.7	0.0%
	"Alameda County, CA"	"06001"	"2003"	"2003"	116	1454163	8.0	9.2	0.0%
	"Alameda County, CA"	"06001"	"2004"	"2004"	138	1445721	9.5	10.6	0.0%
	"Alameda County, CA"	"06001"	"2005"	"2005"	137	1441545	9.5	10.4	0.0%
	"Alameda County, CA"	"06001"	"2006"	"2006"	163	1444484	11.3	12.1	0.0%
	"Alameda County, CA"	"06001"	"2007"	"2007"	176	1455715	12.1	12.9	0.0%
	"Alameda County, CA"	"06001"	"2008"	"2008"	159	1477208	10.8	11.3	0.0%
	"Alameda County, CA"	"06001"	"2009"	"2009"	171	1498539	11.4	11.9	0.0%
	"Alameda County, CA"	"06001"	"2010"	"2010"	197	1510271	13.0	13.5	0.0%
	"Alameda County, CA"	"06001"	"2011"	"2011"	183	1529875	12.0	11.9	0.0%
	"Alameda County, CA"	"06001"	"2012"	"2012"	247	1554720	15.9	15.7	0.0%
	"Alameda County, CA"	"06001"	"2013"	"2013"	220	1578891	13.9	13.6	0.0%
	"Alameda County, CA"	"06001"	"2014"	"2014"	203	1610921	12.6	12.0	0.0%
	"Alameda County, CA"	"06001"	"2015"	"2015"	207	1638215	12.6	12.0	0.0%
	"Alameda County, CA"	"06001"	"2016"	"2016"	222	1647704	13.5	13.0	0.0%
